genre,boxoffice,rating,0
Action,0.0,7.12777777778,18
Adventure,0.0,7.16976744186,43
Animation,0.0,6.74444444444,9
Biography,0.0,6.75,4
Comedy,250525.0,6.80994475138,181
Crime,0.0,6.89677419355,31
Documentary,0.0,5.91818181818,22
Drama,831098.0,6.84366812227,229
Family,0.0,7.175,20
Fantasy,0.0,6.7125,56
Film-Noir,0.0,7.7,1
History,50970.0,6.71052631579,19
Horror,0.0,7.068,25
Music,0.0,6.63333333333,3
Musical,0.0,6.8,1
Mystery,0.0,6.94,15
N/A,0.0,7.43333333333,3
Romance,0.0,7.10326086957,92
Sci-Fi,529603.0,7.2,4
Short,0.0,6.36705202312,173
Sport,0.0,6.975,8
Thriller,0.0,7.8,8
War,0.0,6.925,12
Western,0.0,6.80526315789,19
