genre,boxoffice,rating,0
Action,12623806428.0,5.94057634978,3019
Adult,0.0,4.89090909091,11
Adventure,15081846882.0,6.1351600388,2062
Animation,4257918504.0,6.87552910053,756
Biography,1385289193.0,7.03286264442,779
Comedy,18089756896.0,6.23304270726,6767
Crime,6082468238.0,6.39930483142,2877
Documentary,561769740.0,7.31948853616,1134
Drama,14618873611.0,6.65173930428,10004
Family,6264339065.0,6.18093106535,1117
Fantasy,7084227844.0,6.06076294278,1101
Film-Noir,0.0,7.4,2
History,1118657515.0,7.18605442177,588
Horror,2883631644.0,5.46856717898,2017
Music,708890162.0,6.82430340557,646
Musical,205037302.0,6.41457142857,350
Mystery,3326584207.0,6.31727349704,1181
N/A,0.0,6.29156626506,83
Romance,6574017658.0,6.45118323191,2958
Sci-Fi,3388848349.0,5.47393617021,1128
Short,243967900.0,7.10887096774,372
Sport,1368274680.0,6.29728915663,332
Talk-Show,0.0,7.0,1
Thriller,6133611397.0,6.02169149869,2282
War,433036789.0,6.89539823009,565
Western,100781817.0,6.26304849885,433
