genre,boxoffice,rating,0
Action,1475020822.0,5.95604770017,2348
Adult,0.0,4.89090909091,11
Adventure,1488235892.0,6.16168395363,1639
Animation,703370190.0,6.96493256262,519
Biography,118657142.0,7.03959044369,586
Comedy,2087651086.0,6.25846921159,5213
Crime,620090412.0,6.42334957909,2257
Documentary,56020843.0,7.32850539291,649
Drama,923216467.0,6.68012308498,7637
Family,789590560.0,6.24828807556,847
Fantasy,1295885605.0,6.03222094361,869
Film-Noir,0.0,7.4,2
History,2358561.0,7.18037974684,474
Horror,305109225.0,5.52818015825,1643
Music,8046020.0,6.8180293501,477
Musical,6839260.0,6.41758241758,273
Mystery,128932622.0,6.36689814815,864
N/A,0.0,6.22985074627,67
Romance,670047508.0,6.49386331939,2151
Sci-Fi,676774600.0,5.46402569593,934
Short,231590100.0,7.13098039216,255
Sport,258192592.0,6.22549800797,251
Talk-Show,0.0,7.0,1
Thriller,479587334.0,6.07812678469,1751
War,12890968.0,6.89762419006,463
Western,14738797.0,6.25483091787,414
