genre,boxoffice,rating,0
Action,0.0,6.95384615385,13
Adventure,0.0,7.12258064516,31
Animation,0.0,6.74444444444,9
Biography,0.0,6.75,4
Comedy,250525.0,6.74,145
Crime,0.0,6.81818181818,22
Documentary,0.0,5.58823529412,17
Drama,250525.0,6.75555555556,162
Family,0.0,7.23529411765,17
Fantasy,0.0,6.7,51
History,0.0,6.56923076923,13
Horror,0.0,7.01176470588,17
Music,0.0,6.55,2
Mystery,0.0,6.78,10
N/A,0.0,6.8,1
Romance,0.0,7.1125,48
Sci-Fi,0.0,6.83333333333,3
Short,0.0,6.35443786982,169
Sport,0.0,6.86666666667,3
Thriller,0.0,7.78571428571,7
War,0.0,6.88888888889,9
Western,0.0,6.5,11
