genre,boxoffice,rating,0
Action,25097.0,6.37278911565,147
Adventure,0.0,6.23944954128,218
Animation,0.0,7.27272727273,22
Biography,0.0,6.89090909091,44
Comedy,121137.0,6.65043103448,464
Crime,549182.0,6.83838383838,198
Documentary,0.0,7.31363636364,22
Drama,722650.0,7.02850241546,828
Family,0.0,6.5632183908,87
Fantasy,0.0,6.04594594595,74
Film-Noir,0.0,7.4,1
History,0.0,6.92058823529,68
Horror,0.0,5.78137931034,145
Music,0.0,6.5,22
Musical,0.0,6.25849056604,53
Mystery,0.0,6.89444444444,90
N/A,0.0,6.275,4
Romance,39946.0,6.87227272727,220
Sci-Fi,0.0,5.22527472527,91
Short,0.0,7.36551724138,29
Sport,0.0,6.79166666667,12
Thriller,148501.0,6.88214285714,112
War,24296.0,7.1,103
Western,25097.0,6.41666666667,78
