genre,boxoffice,rating,0
Action,32122049736.0,5.91877855254,4159
Adult,0.0,4.66923076923,13
Adventure,37550124411.0,6.10921100917,2725
Animation,12920337463.0,6.7935327405,1237
Biography,3702060474.0,7.01573604061,1182
Comedy,40562254681.0,6.18523116438,9344
Crime,13434634824.0,6.35738385674,3853
Documentary,1483356316.0,7.26831896552,2320
Drama,34343964245.0,6.59703259862,14019
Family,14704790216.0,6.1366837388,1562
Fantasy,15533930066.0,6.00137614679,1526
Film-Noir,0.0,7.4,2
History,1927309921.0,7.11877934272,852
Horror,6874248278.0,5.33096377307,2926
Music,1933964755.0,6.84377637131,948
Musical,686789960.0,6.38714953271,428
Mystery,7471341292.0,6.2254491018,1670
N/A,0.0,6.36465517241,116
News,14439636.0,7.25294117647,17
Reality-TV,0.0,4.8,1
Romance,14507085056.0,6.40485319097,4121
Sci-Fi,9791123332.0,5.44208443272,1516
Short,437961280.0,7.05373134328,603
Sport,2875939139.0,6.37142857143,497
Talk-Show,0.0,7.5,2
Thriller,13892932493.0,5.91405516432,3408
War,978269135.0,6.87632311978,718
Western,280657484.0,6.23927813163,471
