genre,boxoffice,rating,0
Action,33397.0,6.30265625,640
Adult,0.0,5.23333333333,6
Adventure,135620.0,6.37447183099,568
Animation,213950000.0,7.2068627451,102
Biography,18177.0,7.02,160
Comedy,218838847.0,6.53647308782,1412
Crime,617356.0,6.57191316147,737
Documentary,0.0,7.23113772455,167
Drama,1473142.0,6.83408820024,2517
Family,4000000.0,6.55371179039,229
Fantasy,4000000.0,6.30452488688,221
Film-Noir,0.0,7.4,1
History,18177.0,7.19111111111,180
Horror,320325.0,5.75886524823,564
Music,0.0,6.84761904762,105
Musical,4000000.0,6.36434108527,129
Mystery,0.0,6.55774193548,310
N/A,0.0,6.215,20
Romance,57621.0,6.72859813084,535
Sci-Fi,203123.0,5.48937007874,254
Short,213950000.0,7.26219512195,82
Sport,0.0,6.61555555556,45
Thriller,671357.0,6.45746691871,529
War,4775326.0,6.98991596639,238
Western,25097.0,6.27507788162,321
