genre,boxoffice,rating,0
Action,252620377.0,6.08245496998,1499
Adult,0.0,4.89090909091,11
Adventure,8084022.0,6.2035180299,1137
Animation,261561300.0,7.15367647059,272
Biography,18177.0,7.04704142012,338
Comedy,294837722.0,6.32148606811,3230
Crime,47225717.0,6.47510373444,1446
Documentary,15642.0,7.30408719346,367
Drama,126495093.0,6.7425330033,4848
Family,51611300.0,6.51386554622,476
Fantasy,56159470.0,6.11508078995,557
Film-Noir,0.0,7.4,2
History,41051.0,7.22160493827,324
Horror,320325.0,5.59411302983,1274
Music,1899610.0,6.735,300
Musical,4000000.0,6.35687203791,211
Mystery,0.0,6.4089347079,582
N/A,0.0,6.27346938776,49
Romance,13309411.0,6.56848739496,1190
Sci-Fi,202062800.0,5.51869918699,615
Short,213950000.0,7.22185430464,151
Sport,80804.0,6.21185185185,135
Thriller,214311410.0,6.23053016453,1094
War,12890968.0,6.8647696477,369
Western,25097.0,6.29513513514,370
