genre,boxoffice,rating,0
Action,38610567.0,6.20407969639,1054
Adult,0.0,4.89090909091,11
Adventure,8003218.0,6.26917040359,892
Animation,213950000.0,7.20819672131,183
Biography,18177.0,7.02868217054,258
Comedy,282738071.0,6.42860252503,2297
Crime,45902517.0,6.51970260223,1076
Documentary,15642.0,7.26006825939,293
Drama,96872435.0,6.77631790206,3737
Family,4000000.0,6.56618075802,343
Fantasy,8548170.0,6.19758713137,373
Film-Noir,0.0,7.4,1
History,33819.0,7.22348484848,264
Horror,320325.0,5.6857449089,933
Music,0.0,6.78755760369,217
Musical,4000000.0,6.33858695652,184
Mystery,0.0,6.43742071882,473
N/A,0.0,6.22631578947,38
Romance,57621.0,6.63573113208,848
Sci-Fi,3397104.0,5.54977876106,452
Short,213950000.0,7.22605042017,119
Sport,0.0,6.38854166667,96
Thriller,1606710.0,6.32337821297,817
War,12890968.0,6.93189368771,301
Western,25097.0,6.28725212465,353
