genre,boxoffice,rating,0
Action,0.0,6.74576271186,118
Adventure,22077600.0,6.82987551867,241
Animation,0.0,7.07191011236,89
Biography,0.0,6.98405797101,69
Comedy,1366165.0,6.87767195767,945
Crime,44364.0,6.7990990991,333
Documentary,0.0,6.62166666667,60
Drama,20400887.0,6.8545250561,1337
Family,3840700.0,7.14553571429,112
Fantasy,3840700.0,6.82666666667,135
Film-Noir,0.0,6.89047619048,84
History,50970.0,6.86525423729,118
Horror,0.0,6.58776978417,139
Music,0.0,6.59365079365,63
Musical,0.0,6.84107142857,224
Mystery,17599.0,6.71725888325,197
N/A,0.0,6.74285714286,7
News,0.0,6.3,1
Romance,18263665.0,6.91001317523,759
Sci-Fi,529603.0,6.80243902439,41
Short,0.0,6.55546875,256
Sport,0.0,6.96666666667,27
Thriller,0.0,6.79052631579,95
War,172885.0,6.84358974359,156
Western,0.0,6.37522123894,113
