genre,boxoffice,rating,0
Action,4581567.0,6.2698089172,785
Adult,0.0,5.0875,8
Adventure,4683790.0,6.30474074074,675
Animation,213950000.0,7.18503937008,127
Biography,18177.0,7.0037037037,189
Comedy,226938847.0,6.5018096906,1713
Crime,617356.0,6.53935558113,869
Documentary,0.0,7.25817307692,208
Drama,9855735.0,6.80975445678,2973
Family,4000000.0,6.54086021505,279
Fantasy,8548170.0,6.27773584906,265
Film-Noir,0.0,7.4,1
History,18177.0,7.19047619048,210
Horror,320325.0,5.72673410405,692
Music,0.0,6.84421768707,147
Musical,4000000.0,6.352,150
Mystery,0.0,6.50352303523,369
N/A,0.0,6.20344827586,29
Romance,57621.0,6.70030674847,652
Sci-Fi,471224.0,5.454375,320
Short,213950000.0,7.26923076923,91
Sport,0.0,6.45068493151,73
Thriller,671357.0,6.40251968504,635
War,12875326.0,6.98527131783,258
Western,25097.0,6.28269794721,341
