genre,boxoffice,rating,0
Action,25097.0,6.36210191083,314
Adventure,135620.0,6.31015625,384
Animation,0.0,7.26530612245,49
Biography,18177.0,6.99879518072,83
Comedy,4829335.0,6.57117318436,895
Crime,609056.0,6.70928961749,366
Documentary,0.0,7.13294117647,85
Drama,926698.0,6.92191693291,1565
Family,4000000.0,6.50496453901,141
Fantasy,4000000.0,6.20930232558,129
Film-Noir,0.0,7.4,1
History,18177.0,7.13983739837,123
Horror,25038.0,5.79450549451,273
Music,0.0,6.66379310345,58
Musical,4000000.0,6.30212765957,94
Mystery,0.0,6.59756097561,164
N/A,0.0,6.29166666667,12
Romance,57621.0,6.80445026178,382
Sci-Fi,203123.0,5.43170731707,164
Short,0.0,7.3387755102,49
Sport,0.0,6.48333333333,24
Thriller,176125.0,6.62285714286,245
War,4763364.0,7.04216216216,185
Western,25097.0,6.26943231441,229
