genre,boxoffice,rating,0
Action,0.0,6.75326086957,92
Adventure,22077600.0,6.85265700483,207
Animation,0.0,7.11095890411,73
Biography,0.0,6.93965517241,58
Comedy,1366165.0,6.89562575942,823
Crime,44364.0,6.81086956522,276
Documentary,0.0,6.54375,48
Drama,20400887.0,6.86418563923,1142
Family,3840700.0,7.16288659794,97
Fantasy,3840700.0,6.85,112
Film-Noir,0.0,6.91836734694,49
History,50970.0,6.87821782178,101
Horror,0.0,6.72363636364,110
Music,0.0,6.65909090909,44
Musical,0.0,6.87032967033,182
Mystery,17599.0,6.72327044025,159
N/A,0.0,6.78333333333,6
News,0.0,6.3,1
Romance,18263665.0,6.92203389831,649
Sci-Fi,529603.0,6.92285714286,35
Short,0.0,6.53008474576,236
Sport,0.0,6.96666666667,27
Thriller,0.0,6.86307692308,65
War,172885.0,6.91012658228,79
Western,0.0,6.31720430108,93
