genre,boxoffice,rating,0
Action,4581567.0,6.24416846652,926
Adult,0.0,5.01,10
Adventure,4790143.0,6.28558786346,791
Animation,213950000.0,7.21646341463,164
Biography,18177.0,7.01652173913,230
Comedy,241812191.0,6.45912873226,2043
Crime,1273517.0,6.53467741935,992
Documentary,0.0,7.25846153846,260
Drama,25385240.0,6.80073120796,3419
Family,4000000.0,6.57707006369,314
Fantasy,8548170.0,6.25125,320
Film-Noir,0.0,7.4,1
History,18177.0,7.20816326531,245
Horror,320325.0,5.69658421673,849
Music,0.0,6.86505376344,186
Musical,4000000.0,6.34252873563,174
Mystery,0.0,6.46210045662,438
N/A,0.0,6.15454545455,33
Romance,57621.0,6.66452036794,761
Sci-Fi,471224.0,5.49497487437,398
Short,213950000.0,7.2787037037,108
Sport,0.0,6.39886363636,88
Thriller,777710.0,6.37033557047,745
War,12875326.0,6.96148409894,283
Western,25097.0,6.28404558405,351
