genre,boxoffice,rating,0
Action,0.0,6.66111111111,270
Adventure,22077600.0,6.63407258065,496
Animation,0.0,7.17162162162,148
Biography,0.0,6.90944444444,180
Comedy,1387863.0,6.86371069182,1590
Crime,210847.0,6.78502358491,848
Documentary,0.0,6.79555555556,90
Drama,21770132.0,6.89431212229,2813
Family,3862248.0,7.08565217391,230
Fantasy,3846854.0,6.78157894737,228
Film-Noir,57745.0,6.87269076305,498
History,50970.0,6.79768518519,216
Horror,0.0,6.1663003663,273
Music,0.0,6.65426356589,129
Musical,0.0,6.7684729064,406
Mystery,75344.0,6.76636636637,333
N/A,0.0,6.64,15
News,0.0,6.3,1
Romance,19388455.0,6.88854961832,1310
Sci-Fi,533477.0,5.7449704142,169
Short,0.0,6.69391025641,312
Sport,0.0,6.86666666667,60
Thriller,166483.0,6.83387755102,245
War,183347.0,6.87899408284,338
Western,0.0,6.47228571429,350
