genre,boxoffice,rating,0
Action,0.0,6.73308823529,136
Adventure,22077600.0,6.82058823529,272
Animation,0.0,7.06538461538,104
Biography,0.0,6.98965517241,87
Comedy,1366165.0,6.88126773888,1057
Crime,44364.0,6.83053613054,429
Documentary,0.0,6.66119402985,67
Drama,20442456.0,6.87472947167,1571
Family,3840700.0,7.16590909091,132
Fantasy,3840700.0,6.87189542484,153
Film-Noir,0.0,6.94010989011,182
History,50970.0,6.87906976744,129
Horror,0.0,6.54451612903,155
Music,0.0,6.63974358974,78
Musical,0.0,6.80426356589,258
Mystery,17599.0,6.74958677686,242
N/A,0.0,6.70909090909,11
News,0.0,6.3,1
Romance,18263665.0,6.92231308411,856
Sci-Fi,529603.0,6.75227272727,44
Short,0.0,6.58259259259,270
Sport,0.0,6.98214285714,28
Thriller,0.0,6.78559322034,118
War,172885.0,6.88804347826,184
Western,0.0,6.40220588235,136
