genre,boxoffice,rating,0
Action,39915677.0,6.13312352478,1271
Adult,0.0,4.89090909091,11
Adventure,8084022.0,6.22768472906,1015
Animation,213950000.0,7.20717299578,237
Biography,18177.0,7.03242320819,293
Comedy,284074222.0,6.36075812274,2770
Crime,47207627.0,6.50071942446,1251
Documentary,15642.0,7.29202453988,326
Drama,100721317.0,6.75587754148,4279
Family,4000000.0,6.55697115385,416
Fantasy,8548170.0,6.15948827292,469
Film-Noir,0.0,7.4,1
History,33819.0,7.23414634146,287
Horror,320325.0,5.65417422868,1102
Music,1899610.0,6.76566037736,265
Musical,4000000.0,6.35517241379,203
Mystery,0.0,6.43128598848,521
N/A,0.0,6.19302325581,43
Romance,2520589.0,6.59421568627,1020
Sci-Fi,3945800.0,5.54812734082,534
Short,213950000.0,7.26268656716,134
Sport,80804.0,6.30854700855,117
Thriller,1606710.0,6.26292372881,944
War,12890968.0,6.88456973294,337
Western,25097.0,6.291966759,361
