genre,boxoffice,rating,0
Action,22042367459.0,5.93332389581,3532
Adult,0.0,4.89090909091,11
Adventure,24721048394.0,6.12244127517,2384
Animation,8208596563.0,6.81188318228,993
Biography,2382874643.0,7.02802950474,949
Comedy,29204910921.0,6.2044502946,7977
Crime,9951919353.0,6.39224806202,3354
Documentary,918854058.0,7.3134872418,1646
Drama,24383879115.0,6.6282217362,11888
Family,10856875352.0,6.14822641509,1325
Fantasy,11227621720.0,6.0250764526,1308
Film-Noir,0.0,7.4,2
History,1765376499.0,7.16143057504,713
Horror,5044937214.0,5.40060655075,2473
Music,1375453809.0,6.84539800995,804
Musical,600963720.0,6.39870801034,387
Mystery,5170216383.0,6.27552891396,1418
N/A,0.0,6.34583333333,96
Romance,10325444961.0,6.4286322361,3524
Sci-Fi,5586583370.0,5.46859567901,1296
Short,377804980.0,7.08828451883,478
Sport,2329284298.0,6.31816037736,424
Talk-Show,0.0,7.0,1
Thriller,10061419226.0,5.97598144183,2802
War,619407671.0,6.9015600624,641
Western,102487047.0,6.25348314607,445
