genre,boxoffice,rating,0
Action,0.0,6.725,56
Adventure,18236900.0,6.90776699029,103
Animation,0.0,6.94761904762,42
Biography,0.0,6.80476190476,21
Comedy,250525.0,6.86652892562,484
Crime,17599.0,6.81283783784,148
Documentary,0.0,6.5125,40
Drama,19085597.0,6.86263888889,720
Family,0.0,7.0862745098,51
Fantasy,0.0,6.77037037037,81
Film-Noir,0.0,6.91428571429,14
History,50970.0,6.88571428571,49
Horror,0.0,6.90985915493,71
Music,0.0,6.82222222222,18
Musical,0.0,6.96818181818,88
Mystery,17599.0,6.67466666667,75
N/A,0.0,6.78333333333,6
News,0.0,6.3,1
Romance,18236900.0,6.90871794872,390
Sci-Fi,529603.0,7.175,16
Short,0.0,6.47737556561,221
Sport,0.0,6.9875,16
Thriller,0.0,6.88823529412,34
War,0.0,7.03902439024,41
Western,0.0,6.22727272727,55
