genre,boxoffice,rating,0
Action,52669238975.0,5.88565558461,5354
Adult,0.0,4.66923076923,13
Adventure,62401110020.0,6.13555298205,3454
Animation,20410803779.0,6.7623501199,1668
Biography,6012126963.0,6.99791094008,1819
Comedy,56185890559.0,6.16234132581,12053
Crime,18229799446.0,6.33368689011,4714
Documentary,1896679855.0,7.19672431866,3816
Drama,46692046213.0,6.54563439434,18096
Family,17868823235.0,6.14269269269,1998
Fantasy,20627378422.0,5.98277511962,1881
Film-Noir,0.0,7.4,2
Game-Show,0.0,5.5,1
History,2964501748.0,7.0464869281,1224
Horror,9373031302.0,5.22591370558,3940
Music,2873171652.0,6.84130255565,1213
Musical,888260665.0,6.38803245436,493
Mystery,10095050092.0,6.15950299126,2173
N/A,0.0,6.35514705882,136
News,15827284.0,7.37045454545,88
Reality-TV,0.0,5.65,2
Romance,17176281073.0,6.37571483771,5176
Sci-Fi,19067525805.0,5.39246713852,1978
Short,719008797.0,6.98268551237,849
Sport,3397176393.0,6.47515060241,664
Talk-Show,0.0,8.03333333333,6
Thriller,20351521245.0,5.81400501672,4784
War,1166123116.0,6.79725864124,839
Western,670512724.0,6.22792079208,505
