genre,boxoffice,rating,0
Action,39915677.0,6.17943009795,1123
Adult,0.0,4.89090909091,11
Adventure,8003218.0,6.27136752137,936
Animation,213950000.0,7.20050251256,199
Biography,18177.0,7.02132352941,272
Comedy,283301429.0,6.41288870704,2444
Crime,47207627.0,6.5053285968,1126
Documentary,15642.0,7.27203947368,304
Drama,98740903.0,6.76807367613,3909
Family,4000000.0,6.57302452316,367
Fantasy,8548170.0,6.20862944162,394
Film-Noir,0.0,7.4,1
History,33819.0,7.22445255474,274
Horror,320325.0,5.67865853659,984
Music,0.0,6.8,232
Musical,4000000.0,6.35185185185,189
Mystery,0.0,6.44259259259,486
N/A,0.0,6.235,40
Romance,620979.0,6.63579295154,908
Sci-Fi,3397104.0,5.57907949791,478
Short,213950000.0,7.22213114754,122
Sport,0.0,6.32452830189,106
Thriller,1606710.0,6.29684579439,856
War,12890968.0,6.90355987055,309
Western,25097.0,6.28985915493,355
