genre,boxoffice,rating,0
Action,0.0,7.02857142857,28
Adventure,18236900.0,7.13859649123,57
Animation,0.0,7.02857142857,14
Biography,0.0,6.78888888889,9
Comedy,250525.0,6.80682730924,249
Crime,0.0,6.88490566038,53
Documentary,0.0,6.37272727273,33
Drama,19067998.0,6.90135501355,369
Family,0.0,7.28,25
Fantasy,0.0,6.76875,64
Film-Noir,0.0,6.7,6
History,50970.0,6.88928571429,28
Horror,0.0,7.12058823529,34
Music,0.0,7.11666666667,6
Musical,0.0,6.73870967742,31
Mystery,0.0,6.79130434783,23
N/A,0.0,7.225,4
Romance,18236900.0,7.05535714286,168
Sci-Fi,529603.0,6.98,5
Short,0.0,6.43617021277,188
Sport,0.0,7.04444444444,9
Thriller,0.0,7.09444444444,18
War,0.0,7.10909090909,22
Western,0.0,6.84,25
