genre,boxoffice,rating,0
Action,2941793409.0,5.95910194175,2472
Adult,0.0,4.89090909091,11
Adventure,3466355637.0,6.16193548387,1705
Animation,1251717780.0,6.943339254,563
Biography,216828886.0,7.0295269168,613
Comedy,4155637745.0,6.2547489083,5496
Crime,1963882166.0,6.41434581405,2377
Documentary,58597587.0,7.33574408901,719
Drama,2968753990.0,6.67513359016,8047
Family,1400300950.0,6.23139013453,892
Fantasy,2638305695.0,6.04623655914,930
Film-Noir,0.0,7.4,2
History,253194828.0,7.18525252525,495
Horror,546712384.0,5.51931884909,1703
Music,54480270.0,6.8198019802,505
Musical,61932460.0,6.42937062937,286
Mystery,531679485.0,6.35562770563,924
N/A,0.0,6.24266666667,75
Romance,1449656472.0,6.48675324675,2310
Sci-Fi,949788720.0,5.46251298027,963
Short,243967900.0,7.13933823529,272
Sport,371404950.0,6.23307984791,263
Talk-Show,0.0,7.0,1
Thriller,1719810477.0,6.06992969173,1849
War,64346522.0,6.90167014614,479
Western,26627797.0,6.25765550239,418
