genre,boxoffice,rating,0
Action,33397.0,6.378125,480
Adult,0.0,4.4,2
Adventure,135620.0,6.36457883369,463
Animation,213950000.0,7.18108108108,74
Biography,18177.0,7.0731092437,119
Comedy,218787635.0,6.55769230769,1144
Crime,617356.0,6.64188948307,561
Documentary,0.0,7.17727272727,132
Drama,926698.0,6.88195599022,2045
Family,4000000.0,6.48736263736,182
Fantasy,4000000.0,6.24823529412,170
Film-Noir,0.0,7.4,1
History,18177.0,7.17586206897,145
Horror,320325.0,5.82040816327,441
Music,0.0,6.82409638554,83
Musical,4000000.0,6.39203539823,113
Mystery,0.0,6.57933884298,242
N/A,0.0,6.16875,16
Romance,57621.0,6.76200873362,458
Sci-Fi,203123.0,5.50663507109,211
Short,213950000.0,7.26197183099,71
Sport,0.0,6.59677419355,31
Thriller,176125.0,6.53443037975,395
War,4763364.0,7.03951219512,205
Western,25097.0,6.28685121107,289
