genre,boxoffice,rating,0
Action,0.0,6.75217391304,115
Adventure,22077600.0,6.83991416309,233
Animation,0.0,7.09166666667,84
Biography,0.0,6.97538461538,65
Comedy,1366165.0,6.88151815182,909
Crime,44364.0,6.79455128205,312
Documentary,0.0,6.61403508772,57
Drama,20400887.0,6.85582677165,1270
Family,3840700.0,7.15321100917,109
Fantasy,3840700.0,6.85806451613,124
Film-Noir,0.0,6.8552238806,67
History,50970.0,6.85309734513,113
Horror,0.0,6.6328125,128
Music,0.0,6.60535714286,56
Musical,0.0,6.84528301887,212
Mystery,17599.0,6.70702702703,185
N/A,0.0,6.74285714286,7
News,0.0,6.3,1
Romance,18263665.0,6.91286307054,723
Sci-Fi,529603.0,6.86315789474,38
Short,0.0,6.55823293173,249
Sport,0.0,6.96666666667,27
Thriller,0.0,6.80588235294,85
War,172885.0,6.86587301587,126
Western,0.0,6.36074766355,107
