genre,boxoffice,rating,0
Action,0.0,6.68636363636,66
Adventure,18236900.0,6.86058394161,137
Animation,0.0,7.07037037037,54
Biography,0.0,6.85517241379,29
Comedy,250525.0,6.88302828619,601
Crime,17599.0,6.79844559585,193
Documentary,0.0,6.50930232558,43
Drama,19085597.0,6.85498839907,862
Family,0.0,7.13333333333,69
Fantasy,0.0,6.78988764045,89
Film-Noir,0.0,6.89642857143,28
History,50970.0,6.84705882353,68
Horror,0.0,6.83048780488,82
Music,0.0,6.6875,24
Musical,0.0,6.93181818182,132
Mystery,17599.0,6.65729166667,96
N/A,0.0,6.78333333333,6
News,0.0,6.3,1
Romance,18236900.0,6.90676229508,488
Sci-Fi,529603.0,7.04583333333,24
Short,0.0,6.51179039301,229
Sport,0.0,6.94736842105,19
Thriller,0.0,6.83333333333,45
War,0.0,6.98958333333,48
Western,0.0,6.23939393939,66
