genre,boxoffice,rating,0
Action,33397.0,6.3456928839,534
Adult,0.0,5.3,4
Adventure,135620.0,6.39557344064,497
Animation,213950000.0,7.23580246914,81
Biography,18177.0,7.04503816794,131
Comedy,218787635.0,6.54664510913,1237
Crime,617356.0,6.60900473934,633
Documentary,0.0,7.20704225352,142
Drama,1421930.0,6.86390909091,2200
Family,4000000.0,6.5192893401,197
Fantasy,4000000.0,6.25245901639,183
Film-Noir,0.0,7.4,1
History,18177.0,7.18152866242,157
Horror,320325.0,5.80798319328,476
Music,0.0,6.86516853933,89
Musical,4000000.0,6.36475409836,122
Mystery,0.0,6.58052434457,267
N/A,0.0,6.20588235294,17
Romance,57621.0,6.75699588477,486
Sci-Fi,203123.0,5.51793721973,223
Short,213950000.0,7.30666666667,75
Sport,0.0,6.58055555556,36
Thriller,671357.0,6.52374429224,438
War,4763364.0,7.05523809524,210
Western,25097.0,6.27763157895,304
