genre,boxoffice,rating,0
Action,0.0,7.06470588235,17
Adventure,0.0,7.12894736842,38
Animation,0.0,6.74444444444,9
Biography,0.0,6.75,4
Comedy,250525.0,6.77083333333,168
Crime,0.0,6.83703703704,27
Documentary,0.0,5.85714285714,21
Drama,301495.0,6.7818627451,204
Family,0.0,7.14736842105,19
Fantasy,0.0,6.7125,56
History,50970.0,6.71176470588,17
Horror,0.0,7.03181818182,22
Music,0.0,6.55,2
Mystery,0.0,6.89230769231,13
N/A,0.0,6.8,1
Romance,0.0,7.04,75
Sci-Fi,0.0,6.83333333333,3
Short,0.0,6.36395348837,172
Sport,0.0,6.9,5
Thriller,0.0,7.8,8
War,0.0,6.92727272727,11
Western,0.0,6.80526315789,19
