genre,boxoffice,rating,0
Action,25097.0,6.38555956679,277
Adventure,135620.0,6.31030640669,359
Animation,0.0,7.28409090909,44
Biography,18177.0,6.96901408451,71
Comedy,146175.0,6.5702970297,808
Crime,591381.0,6.70909090909,330
Documentary,0.0,7.19571428571,70
Drama,881399.0,6.93025568182,1408
Family,0.0,6.47559055118,127
Fantasy,0.0,6.19914529915,117
Film-Noir,0.0,7.4,1
History,18177.0,7.11467889908,109
Horror,25038.0,5.86108786611,239
Music,0.0,6.58846153846,52
Musical,0.0,6.3,87
Mystery,0.0,6.67412587413,143
N/A,0.0,6.1,9
Romance,39946.0,6.82471590909,352
Sci-Fi,203123.0,5.44569536424,151
Short,0.0,7.32553191489,47
Sport,0.0,6.48421052632,19
Thriller,148501.0,6.63009708738,206
War,80204.0,7.04277456647,173
Western,25097.0,6.35767195767,189
