genre,boxoffice,rating,0
Action,0.0,6.69583333333,72
Adventure,18236900.0,6.83223684211,152
Animation,0.0,7.09672131148,61
Biography,0.0,6.875,36
Comedy,250525.0,6.88055555556,648
Crime,17599.0,6.78904761905,210
Documentary,0.0,6.49772727273,44
Drama,19258482.0,6.85740540541,925
Family,0.0,7.15394736842,76
Fantasy,0.0,6.81413043478,92
Film-Noir,0.0,6.93666666667,30
History,50970.0,6.87105263158,76
Horror,0.0,6.83734939759,83
Music,0.0,6.76206896552,29
Musical,0.0,6.89517241379,145
Mystery,17599.0,6.66371681416,113
N/A,0.0,6.78333333333,6
News,0.0,6.3,1
Romance,18236900.0,6.90801526718,524
Sci-Fi,529603.0,7.06,25
Short,0.0,6.52703862661,233
Sport,0.0,6.9,21
Thriller,0.0,6.87291666667,48
War,172885.0,7.00740740741,54
Western,0.0,6.21944444444,72
