genre,boxoffice,rating,0
Action,9013151348.0,5.95143793229,2747
Adult,0.0,4.89090909091,11
Adventure,9518550176.0,6.15485926713,1883
Animation,2700858899.0,6.90466165414,665
Biography,591454930.0,7.01904069767,688
Comedy,11029384446.0,6.24696051122,6103
Crime,4239820133.0,6.41260919104,2633
Documentary,300832140.0,7.32820224719,890
Drama,9377490124.0,6.66100334448,8970
Family,3305971489.0,6.19373134328,1005
Fantasy,5701185403.0,6.05990147783,1015
Film-Noir,0.0,7.4,2
History,731463117.0,7.17902621723,534
Horror,1466915821.0,5.49873903509,1824
Music,324014913.0,6.83111510791,556
Musical,93288455.0,6.41128526646,319
Mystery,1723172135.0,6.34280230326,1042
N/A,0.0,6.2775,80
Romance,3499844341.0,6.46653963415,2624
Sci-Fi,2406769384.0,5.47334611697,1043
Short,243967900.0,7.13962848297,323
Sport,649670847.0,6.22664359862,289
Talk-Show,0.0,7.0,1
Thriller,4123626338.0,6.03762761303,2057
War,237109972.0,6.89845857418,519
Western,53527797.0,6.26776470588,425
