genre,boxoffice,rating,0
Action,0.0,6.69365853659,205
Adventure,22077600.0,6.72712765957,376
Animation,0.0,7.15114503817,131
Biography,0.0,6.9432,125
Comedy,1370039.0,6.87075757576,1320
Crime,44364.0,6.82003012048,664
Documentary,0.0,6.70512820513,78
Drama,20529931.0,6.89565819861,2165
Family,3862248.0,7.11947368421,190
Fantasy,3840700.0,6.89453551913,183
Film-Noir,57745.0,6.92189054726,402
History,50970.0,6.85,166
Horror,0.0,6.55028901734,173
Music,0.0,6.63714285714,105
Musical,0.0,6.75946745562,338
Mystery,75344.0,6.77889273356,289
N/A,0.0,6.73333333333,12
News,0.0,6.3,1
Romance,18263665.0,6.90383536015,1069
Sci-Fi,533477.0,6.31282051282,78
Short,0.0,6.6352739726,292
Sport,0.0,6.82592592593,54
Thriller,0.0,6.8577540107,187
War,177193.0,6.88699186992,246
Western,0.0,6.43406113537,229
