genre,boxoffice,rating,0
Action,295717308.0,6.01563852814,1848
Adult,0.0,4.89090909091,11
Adventure,147624322.0,6.18660714286,1344
Animation,364418560.0,7.09778393352,361
Biography,75482.0,7.06505747126,435
Comedy,434832453.0,6.27736855474,3937
Crime,209037052.0,6.43973623853,1744
Documentary,15642.0,7.36043956044,455
Drama,264475385.0,6.71959296309,5798
Family,199832960.0,6.38256,625
Fantasy,64833435.0,6.08360175695,683
Film-Noir,0.0,7.4,2
History,41051.0,7.23368700265,377
Horror,320325.0,5.55816398038,1427
Music,1899610.0,6.7812849162,358
Musical,4000000.0,6.39126637555,229
Mystery,0.0,6.37839416058,685
N/A,0.0,6.27346938776,49
Romance,13872299.0,6.52586666667,1500
Sci-Fi,247362500.0,5.48733333333,750
Short,213950000.0,7.22,190
Sport,80804.0,6.19176470588,170
Thriller,259611110.0,6.15824508321,1322
War,12890968.0,6.86750629723,397
Western,25097.0,6.28005050505,396
