genre,boxoffice,rating,0
Action,0.0,7.01428571429,14
Adventure,0.0,7.11176470588,34
Animation,0.0,6.74444444444,9
Biography,0.0,6.75,4
Comedy,250525.0,6.75031847134,157
Crime,0.0,6.8125,24
Documentary,0.0,5.74736842105,19
Drama,301495.0,6.78238636364,176
Family,0.0,7.14736842105,19
Fantasy,0.0,6.67924528302,53
History,50970.0,6.6875,16
Horror,0.0,7.01052631579,19
Music,0.0,6.55,2
Mystery,0.0,6.73636363636,11
N/A,0.0,6.8,1
Romance,0.0,7.09298245614,57
Sci-Fi,0.0,6.83333333333,3
Short,0.0,6.35380116959,171
Sport,0.0,6.9,5
Thriller,0.0,7.8,8
War,0.0,6.88888888889,9
Western,0.0,6.72,15
