genre,boxoffice,rating,0
Action,48384212027.0,5.89288506646,5116
Adult,0.0,4.66923076923,13
Adventure,56294228923.0,6.13269754768,3303
Animation,17981862993.0,6.76681388013,1585
Biography,5616656915.0,6.99829812207,1704
Comedy,52014289480.0,6.16358115728,11527
Crime,17473438098.0,6.34232036915,4551
Documentary,1835807474.0,7.20675259176,3569
Drama,43788474697.0,6.55257172545,17323
Family,16863998925.0,6.13333333333,1923
Fantasy,19673946812.0,5.98429434377,1821
Film-Noir,0.0,7.4,2
Game-Show,0.0,5.5,1
History,2804421071.0,7.05407725322,1165
Horror,8729504732.0,5.23835250067,3739
Music,2440093824.0,6.83951682485,1159
Musical,884000804.0,6.38206185567,485
Mystery,9610509327.0,6.16248196248,2079
N/A,0.0,6.35703703704,135
News,15824100.0,7.34567901235,81
Reality-TV,0.0,5.65,2
Romance,16793793460.0,6.37691536302,4986
Sci-Fi,17226899015.0,5.4067517278,1881
Short,448685797.0,7.00695652174,805
Sport,3363649599.0,6.4619047619,630
Talk-Show,0.0,8.04,5
Thriller,19548535503.0,5.832172949,4510
War,1143036014.0,6.81344743276,818
Western,576154877.0,6.23534136546,498
