genre,boxoffice,rating,0
Action,0.0,6.65394190871,241
Adventure,22077600.0,6.65384615385,468
Animation,0.0,7.16666666667,144
Biography,0.0,6.9036809816,163
Comedy,1387863.0,6.86809775429,1514
Crime,101590.0,6.79835858586,792
Documentary,0.0,6.78235294118,85
Drama,21660875.0,6.89328472755,2606
Family,3862248.0,7.10733944954,218
Fantasy,3846854.0,6.78309859155,213
Film-Noir,57745.0,6.87510204082,490
History,50970.0,6.80294117647,204
Horror,0.0,6.30309734513,226
Music,0.0,6.67024793388,121
Musical,0.0,6.76987341772,395
Mystery,75344.0,6.76107594937,316
N/A,0.0,6.64,15
News,0.0,6.3,1
Romance,19388455.0,6.88699186992,1230
Sci-Fi,533477.0,5.93228346457,127
Short,0.0,6.67425742574,303
Sport,0.0,6.86440677966,59
Thriller,57226.0,6.88173515982,219
War,183347.0,6.87052980132,302
Western,0.0,6.45256410256,312
